T,Alt,Veloc,AccelG,AccelFPSS,VAccel,AltAccel,Filt_Alt,FVeloc,FAccelG,FAccelFPSS,FAccelVel,FAccelAlt,LDA,MaxV,MaxA,BO#1,LowV,Apogee,N-O,CH2,CH5
19.75,6725,-60,-0.9,-28.89,53.4,7238,6722.89,10.57,-0.9,-28.74,59.4,7232,0,0,0,0,0,0,0,0,0
19.8,6726,20,-0.9,-28.89,51.9,7241,6723.51,12.45,-0.9,-28.77,58,7235,0,0,0,0,0,0,0,0,0
19.85,6724,-40,-0.9,-28.41,50.5,7244,6723.61,1.96,-0.9,-28.7,56.5,7238,0,0,0,0,0,0,0,0,0
19.9,6722,-40,-0.9,-28.41,49.1,7246,6723.29,-6.44,-0.9,-28.64,55.1,7241,0,0,0,0,0,0,0,0,0
19.95,6722,0,-0.9,-28.41,47.7,7248,6723.03,-5.15,-0.9,-28.6,53.7,7243,0,0,0,0,0,0,0,0,0
20,6724,40,-0.9,-28.89,46.2,7251,6723.22,3.89,-0.9,-28.65,52.3,7246,0,0,0,0,0,0,0,0,0
20.05,6718,-120,-4.8,-154.37,38.5,7253,6722.18,-20.9,-1.7,-53.8,49.6,7248,0,0,0,0,0,0,0,0,0
20.1,6721,60,-1,-32.67,36.9,7255,6721.94,-4.72,-1.5,-49.57,47.1,7251,0,0,0,0,0,0,0,0,0
20.15,6720,-20,-0.8,-26.04,35.6,7257,6721.55,-7.77,-1.4,-44.87,44.8,7253,0,0,0,0,0,0,0,0,0
20.2,6721,20,-0.9,-28.41,34.2,7258,6721.44,-2.22,-1.3,-41.58,42.8,7255,0,0,0,0,0,0,0,0,0
20.25,6719,-40,-0.5,-16.57,33.3,7260,6720.95,-9.78,-1.1,-36.58,40.9,7257,0,0,0,0,0,0,0,0,0
20.3,6718,-20,-0.3,-9.47,32.9,7262,6720.36,-11.82,-1,-31.15,39.4,7259,0,0,0,0,0,0,0,0,0
20.35,6718,0,-0.9,-27.94,31.5,7263,6719.89,-9.45,-0.9,-30.51,37.9,7261,0,0,0,0,0,0,0,0,0
20.4,6721,60,-0.8,-25.57,30.2,7265,6720.11,4.43,-0.9,-29.52,36.4,7263,0,0,0,0,0,0,0,0,0
20.45,6717,-80,-0.8,-26.99,28.8,7266,6719.49,-12.45,-0.9,-29.02,34.9,7265,0,0,0,0,0,0,0,0,0
20.5,6717,0,1.4,45.46,31.1,7268,6718.99,-9.96,-0.4,-14.12,34.2,7267,0,0,0,0,0,0,0,0,0
20.55,6716,-20,-0.8,-25.57,29.8,7269,6718.39,-11.97,-0.5,-16.41,33.4,7268,0,0,0,0,0,0,0,0,0
20.6,6715,-20,-0.8,-26.52,28.5,7271,6717.71,-13.57,-0.6,-18.43,32.5,7270,0,0,0,0,0,0,0,0,0
20.65,6713,-40,-0.9,-28.41,27.1,7272,6716.77,-18.86,-0.6,-20.43,31.5,7272,0,0,0,0,0,0,0,0,0
20.7,6711,-40,-0.9,-27.94,25.7,7274,6715.62,-23.09,-0.7,-21.93,30.4,7273,0,0,0,0,0,0,6711,0,0
20.8,6705,-60,0,0,0,0,6713.49,-21.24,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9,6763,580,0,0,0,0,6723.4,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6758,-50,0,0,0,0,6730.32,69.21,0,0,0,0,0,0,0,0,0,0,0,0,0
21.1,6755,-30,0,0,0,0,6735.25,49.37,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,6754,-10,0,0,0,0,6739,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3,6749,-50,0,0,0,0,6741,20,0,0,0,0,0,0,0,0,0,0,0,0,0
21.4,6749,0,0,0,0,0,6742.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,6745,-40,0,0,0,0,6743.08,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6,6685,-600,0,0,0,0,6731.46,-116.16,0,0,0,0,0,0,0,0,0,0,0,0,0
21.7,6683,-20,0,0,0,0,6721.77,-96.93,0,0,0,0,0,0,0,0,0,0,0,0,0
21.8,6683,0,0,0,0,0,6714.02,-77.54,0,0,0,0,0,0,0,0,0,0,0,0,0
21.9,6678,-50,0,0,0,0,6706.81,-72.04,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6674,-40,0,0,0,0,6700.25,-65.63,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1,6717,430,0,0,0,0,6703.6,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2,6690,-270,0,0,0,0,6700.88,-27.2,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3,6711,210,0,0,0,0,6702.9,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4,6661,-500,0,0,0,0,6694.52,-83.81,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5,6671,100,0,0,0,0,6689.82,-47.05,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6,6672,10,0,0,0,0,6686.25,-35.64,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7,6631,-410,0,0,0,0,6675.2,-110.51,0,0,0,0,0,0,0,0,0,0,0,0,6631
22.8,6665,340,0,0,0,0,6673.16,-20.41,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9,6649,-160,0,0,0,0,6668.33,-48.33,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6646,-30,0,0,0,0,6663.86,-44.66,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1,6653,70,0,0,0,0,6661.69,-21.73,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2,6661,80,0,0,0,0,6661.55,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3,6659,-20,0,0,0,0,6661.04,-5.11,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4,6596,-630,0,0,0,0,6648.03,-130.08,0,0,0,0,0,0,0,0,0,0,0,0,0
23.5,6611,150,0,0,0,0,6640.63,-74.07,0,0,0,0,0,0,0,0,0,0,0,0,0
23.6,6606,-50,0,0,0,0,6633.7,-69.25,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7,6612,60,0,0,0,0,6629.36,-43.4,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8,6610,-20,0,0,0,0,6625.49,-38.73,0,0,0,0,0,0,0,0,0,0,0,0,0
23.9,6611,10,0,0,0,0,6622.59,-28.98,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6606,-50,0,0,0,0,6619.27,-33.18,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1,6537,-690,0,0,0,0,6602.82,-164.55,0,0,0,0,0,0,0,0,0,0,0,0,0
